RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818512781	 	3.0.1
REQUEST	455		Search	1545818586224	1545818586334	OK	 
REQUEST	456		Search	1545818586258	1545818586376	OK	 
REQUEST	455		Search	1545818586338	1545818586425	OK	 
USER	Users	455	END	1545818585792	1545818586450
REQUEST	454		Search	1545818586279	1545818586429	OK	 
USER	Users	454	END	1545818585543	1545818586453
REQUEST	457		Search	1545818586301	1545818586412	OK	 
REQUEST	456		Search	1545818586394	1545818586453	OK	 
REQUEST	457		Search	1545818586462	1545818586515	OK	 
USER	Users	458	START	1545818586543	1545818586543
REQUEST	456		Search	1545818586463	1545818586540	OK	 
REQUEST	457		Search	1545818586517	1545818586549	OK	 
REQUEST	456		Search	1545818586544	1545818586597	OK	 
USER	Users	456	END	1545818586043	1545818586599
REQUEST	457		Search	1545818586554	1545818586620	OK	 
REQUEST	458		Search	1545818586544	1545818586630	OK	 
REQUEST	457		Search	1545818586624	1545818586694	OK	 
USER	Users	457	END	1545818586300	1545818586731
REQUEST	458		Search	1545818586632	1545818586759	OK	 
USER	Users	459	START	1545818586874	1545818586874
REQUEST	453		Search	1545818585834	1545818586531	OK	 
REQUEST	458		Search	1545818586803	1545818586933	OK	 
REQUEST	453		Search	1545818586904	1545818586995	OK	 
REQUEST	459		Search	1545818586875	1545818587019	OK	 
REQUEST	459		Search	1545818587030	1545818587067	OK	 
REQUEST	458		Search	1545818586952	1545818587074	OK	 
REQUEST	459		Search	1545818587068	1545818587120	OK	 
REQUEST	459		Search	1545818587121	1545818587163	OK	 
REQUEST	453		Search	1545818586998	1545818587171	OK	 
USER	Users	460	START	1545818587204	1545818587204
REQUEST	460		Search	1545818587209	1545818587266	OK	 
REQUEST	458		Search	1545818587081	1545818587261	OK	 
USER	Users	458	END	1545818586543	1545818587276
REQUEST	459		Search	1545818587164	1545818587288	OK	 
USER	Users	459	END	1545818586874	1545818587290
REQUEST	460		Search	1545818587269	1545818587299	OK	 
REQUEST	453		Search	1545818587201	1545818587299	OK	 
USER	Users	453	END	1545818585292	1545818587300
REQUEST	460		Search	1545818587300	1545818587381	OK	 
REQUEST	460		Search	1545818587385	1545818587499	OK	 
USER	Users	461	START	1545818587544	1545818587544
REQUEST	461		Search	1545818587544	1545818587659	OK	 
REQUEST	460		Search	1545818587516	1545818587745	OK	 
USER	Users	460	END	1545818587204	1545818587754
USER	Users	462	START	1545818587795	1545818587795
REQUEST	462		Search	1545818587796	1545818588012	OK	 
USER	Users	463	START	1545818588045	1545818588045
REQUEST	461		Search	1545818587662	1545818588024	OK	 
REQUEST	462		Search	1545818588016	1545818588275	OK	 
USER	Users	464	START	1545818588294	1545818588294
USER	Users	465	START	1545818588542	1545818588542
REQUEST	463		Search	1545818588047	1545818588681	OK	 
USER	Users	466	START	1545818588791	1545818588791
REQUEST	461		Search	1545818588057	1545818588828	OK	 
REQUEST	464		Search	1545818588296	1545818588882	OK	 
REQUEST	465		Search	1545818588542	1545818588888	OK	 
REQUEST	462		Search	1545818588281	1545818588936	OK	 
REQUEST	461		Search	1545818588831	1545818588958	OK	 
USER	Users	467	START	1545818589042	1545818589042
REQUEST	463		Search	1545818588694	1545818589042	OK	 
REQUEST	466		Search	1545818588792	1545818589058	OK	 
REQUEST	467		Search	1545818589042	1545818589125	OK	 
REQUEST	464		Search	1545818588884	1545818589149	OK	 
REQUEST	465		Search	1545818588891	1545818589179	OK	 
USER	Users	468	START	1545818589292	1545818589292
REQUEST	461		Search	1545818588972	1545818589454	OK	 
USER	Users	461	END	1545818587544	1545818589512
USER	Users	469	START	1545818589542	1545818589542
REQUEST	462		Search	1545818588937	1545818589514	OK	 
REQUEST	467		Search	1545818589128	1545818589736	OK	 
REQUEST	463		Search	1545818589045	1545818589753	OK	 
USER	Users	470	START	1545818589791	1545818589791
REQUEST	464		Search	1545818589155	1545818589788	OK	 
REQUEST	465		Search	1545818589190	1545818589931	OK	 
REQUEST	468		Search	1545818589293	1545818589943	OK	 
REQUEST	467		Search	1545818589739	1545818589982	OK	 
USER	Users	471	START	1545818590044	1545818590044
REQUEST	462		Search	1545818589545	1545818590042	OK	 
USER	Users	462	END	1545818587795	1545818590045
REQUEST	469		Search	1545818589544	1545818590047	OK	 
REQUEST	470		Search	1545818589792	1545818590056	OK	 
REQUEST	465		Search	1545818589934	1545818590127	OK	 
REQUEST	467		Search	1545818589984	1545818590173	OK	 
REQUEST	463		Search	1545818589755	1545818590189	OK	 
REQUEST	464		Search	1545818589794	1545818590210	OK	 
REQUEST	470		Search	1545818590060	1545818590226	OK	 
REQUEST	467		Search	1545818590175	1545818590229	OK	 
USER	Users	467	END	1545818589042	1545818590231
USER	Users	472	START	1545818590291	1545818590291
REQUEST	468		Search	1545818589955	1545818590299	OK	 
REQUEST	466		Search	1545818589074	1545818590306	OK	 
REQUEST	465		Search	1545818590127	1545818590336	OK	 
USER	Users	465	END	1545818588542	1545818590337
REQUEST	472		Search	1545818590295	1545818590362	OK	 
REQUEST	470		Search	1545818590228	1545818590360	OK	 
REQUEST	469		Search	1545818590052	1545818590370	OK	 
REQUEST	469		Search	1545818590374	1545818590405	OK	 
USER	Users	473	START	1545818590542	1545818590542
REQUEST	471		Search	1545818590044	1545818590640	OK	 
REQUEST	468		Search	1545818590304	1545818590738	OK	 
USER	Users	474	START	1545818590792	1545818590792
REQUEST	463		Search	1545818590195	1545818590825	OK	 
USER	Users	463	END	1545818588045	1545818590836
REQUEST	464		Search	1545818590219	1545818590847	OK	 
USER	Users	464	END	1545818588294	1545818590854
REQUEST	472		Search	1545818590363	1545818590914	OK	 
REQUEST	473		Search	1545818590542	1545818590926	OK	 
REQUEST	470		Search	1545818590372	1545818590960	OK	 
USER	Users	475	START	1545818591042	1545818591042
REQUEST	466		Search	1545818590313	1545818591215	OK	 
USER	Users	476	START	1545818591292	1545818591292
REQUEST	475		Search	1545818591043	1545818591347	OK	 
REQUEST	468		Search	1545818590742	1545818591348	OK	 
REQUEST	474		Search	1545818590793	1545818591368	OK	 
REQUEST	469		Search	1545818590409	1545818591460	OK	 
USER	Users	477	START	1545818591544	1545818591544
REQUEST	466		Search	1545818591227	1545818591620	OK	 
REQUEST	472		Search	1545818590917	1545818591635	OK	 
REQUEST	470		Search	1545818590976	1545818591647	OK	 
USER	Users	470	END	1545818589791	1545818591653
REQUEST	476		Search	1545818591294	1545818591705	OK	 
REQUEST	473		Search	1545818590931	1545818591733	OK	 
USER	Users	478	START	1545818591794	1545818591794
REQUEST	475		Search	1545818591348	1545818591866	OK	 
REQUEST	468		Search	1545818591353	1545818591903	OK	 
USER	Users	468	END	1545818589292	1545818591908
REQUEST	469		Search	1545818591468	1545818592004	OK	 
USER	Users	469	END	1545818589542	1545818592019
USER	Users	479	START	1545818592045	1545818592045
REQUEST	471		Search	1545818590641	1545818591990	OK	 
REQUEST	466		Search	1545818591621	1545818592093	OK	 
USER	Users	466	END	1545818588791	1545818592096
REQUEST	478		Search	1545818591796	1545818592108	OK	 
REQUEST	476		Search	1545818591706	1545818592211	OK	 
REQUEST	472		Search	1545818591637	1545818592218	OK	 
USER	Users	480	START	1545818592294	1545818592294
REQUEST	477		Search	1545818591548	1545818592322	OK	 
USER	Users	481	START	1545818592544	1545818592544
REQUEST	475		Search	1545818591873	1545818592766	OK	 
USER	Users	482	START	1545818592792	1545818592792
REQUEST	478		Search	1545818592211	1545818592985	OK	 
USER	Users	483	START	1545818593041	1545818593041
REQUEST	477		Search	1545818592343	1545818593111	OK	 
REQUEST	471		Search	1545818592054	1545818593172	OK	 
REQUEST	481		Search	1545818592545	1545818593179	OK	 
REQUEST	475		Search	1545818592770	1545818593194	OK	 
REQUEST	479		Search	1545818592047	1545818593219	OK	 
USER	Users	484	START	1545818593291	1545818593291
USER	Users	485	START	1545818593543	1545818593543
USER	Users	486	START	1545818593744	1545818593744
USER	Users	487	START	1545818593944	1545818593944
USER	Users	488	START	1545818594142	1545818594142
USER	Users	489	START	1545818594344	1545818594344
USER	Users	490	START	1545818594544	1545818594544
REQUEST	472		Search	1545818592238	1545818594733	OK	 
USER	Users	472	END	1545818590291	1545818594738
REQUEST	483		Search	1545818593043	1545818594760	OK	 
USER	Users	491	START	1545818594795	1545818594795
REQUEST	471		Search	1545818593184	1545818594934	OK	 
REQUEST	478		Search	1545818593000	1545818594990	OK	 
USER	Users	492	START	1545818595042	1545818595042
USER	Users	493	START	1545818595291	1545818595291
REQUEST	481		Search	1545818593185	1545818595283	OK	 
REQUEST	477		Search	1545818593138	1545818595470	OK	 
REQUEST	487		Search	1545818593944	1545818595533	OK	 
USER	Users	494	START	1545818595542	1545818595542
USER	Users	495	START	1545818595794	1545818595794
REQUEST	483		Search	1545818594764	1545818595992	OK	 
USER	Users	496	
